,2017_a,2050_a,Diff,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
21,0.171327544,0.275377223,0.003153020575757576,0.171327544,0.17448056457575759,0.17763358515151517,0.18078660572727276,0.18393962630303035,0.18709264687878793,0.19024566745454552,0.1933986880303031,0.1965517086060607,0.19970472918181828,0.20285774975757587,0.20601077033333345,0.20916379090909104,0.21231681148484863,0.21546983206060621,0.2186228526363638,0.2217758732121214,0.22492889378787898,0.22808191436363656,0.23123493493939415,0.23438795551515174,0.23754097609090932,0.2406939966666669,0.2438470172424245,0.24700003781818208,0.25015305839393964,0.2533060789696972,0.25645909954545476,0.2596121201212123,0.2627651406969699,0.26591816127272744,0.269071181848485,0.27222420242424256,0.2753772230000001
22,0.002404288,0.007480939,0.0001538379090909091,0.002404288,0.002558125909090909,0.002711963818181818,0.0028658017272727267,0.0030196396363636356,0.0031734775454545444,0.0033273154545454533,0.003481153363636362,0.003634991272727271,0.00378882918181818,0.003942667090909089,0.004096504999999998,0.0042503429090909066,0.004404180818181815,0.004558018727272724,0.004711856636363633,0.004865694545454542,0.005019532454545451,0.00517337036363636,0.005327208272727269,0.0054810461818181775,0.005634884090909086,0.005788721999999995,0.005942559909090904,0.006096397818181813,0.006250235727272722,0.006404073636363631,0.00655791154545454,0.0067117494545454485,0.006865587363636357,0.007019425272727266,0.007173263181818175,0.007327101090909084,0.007480938999999993
23,0.086630771,0.005647462,-0.002454039666666666,0.086630771,0.08417673133333332,0.08172269166666665,0.07926865199999998,0.07681461233333331,0.07436057266666664,0.07190653299999997,0.0694524933333333,0.06699845366666662,0.06454441399999995,0.06209037433333329,0.059636334666666624,0.05718229499999996,0.054728255333333295,0.05227421566666663,0.049820175999999966,0.0473661363333333,0.04491209666666664,0.04245805699999997,0.04000401733333331,0.037549977666666644,0.03509593799999998,0.032641898333333315,0.03018785866666665,0.027733818999999986,0.02527977933333332,0.022825739666666657,0.020371699999999993,0.017917660333333328,0.015463620666666662,0.013009580999999996,0.01055554133333333,0.008101501666666663,0.005647461999999997
24,0.051220886,0.473999071,0.012811460151515151,0.051220886,0.06403234615151515,0.07684380630303031,0.08965526645454547,0.10246672660606063,0.11527818675757578,0.12808964690909094,0.1409011070606061,0.15371256721212126,0.16652402736363642,0.17933548751515158,0.19214694766666673,0.2049584078181819,0.21776986796969705,0.2305813281212122,0.24339278827272737,0.2562042484242425,0.26901570857575763,0.28182716872727276,0.2946386288787879,0.307450089030303,0.32026154918181815,0.3330730093333333,0.3458844694848484,0.35869592963636354,0.3715073897878787,0.3843188499393938,0.39713031009090893,0.40994177024242406,0.4227532303939392,0.4355646905454543,0.44837615069696946,0.4611876108484846,0.4739990709999997
25,0.196073687,0.207715301,0.00035277618181818167,0.196073687,0.19642646318181817,0.19677923936363634,0.1971320155454545,0.19748479172727268,0.19783756790909085,0.19819034409090902,0.1985431202727272,0.19889589645454536,0.19924867263636353,0.1996014488181817,0.19995422499999987,0.20030700118181805,0.20065977736363622,0.2010125535454544,0.20136532972727256,0.20171810590909073,0.2020708820909089,0.20242365827272707,0.20277643445454524,0.2031292106363634,0.20348198681818158,0.20383476299999975,0.20418753918181792,0.2045403153636361,0.20489309154545426,0.20524586772727244,0.2055986439090906,0.20595142009090878,0.20630419627272695,0.20665697245454512,0.2070097486363633,0.20736252481818146,0.20771530099999963
26,0.213603401,0.013378574,-0.006067419,0.213603401,0.207535982,0.20146856300000002,0.19540114400000003,0.18933372500000004,0.18326630600000005,0.17719888700000005,0.17113146800000006,0.16506404900000007,0.15899663000000008,0.1529292110000001,0.1468617920000001,0.1407943730000001,0.13472695400000012,0.12865953500000013,0.12259211600000013,0.11652469700000012,0.11045727800000012,0.10438985900000011,0.09832244000000011,0.0922550210000001,0.0861876020000001,0.0801201830000001,0.07405276400000009,0.06798534500000009,0.06191792600000009,0.05585050700000009,0.04978308800000009,0.043715669000000096,0.0376482500000001,0.0315808310000001,0.0255134120000001,0.0194459930000001,0.013378574000000098
27,0.002590991,0.0,-7.851487878787878e-05,0.002590991,0.002512476121212121,0.0024339612424242422,0.0023554463636363634,0.0022769314848484845,0.0021984166060606057,0.002119901727272727,0.002041386848484848,0.001962871969696969,0.0018843570909090903,0.0018058422121212114,0.0017273273333333326,0.0016488124545454537,0.0015702975757575749,0.001491782696969696,0.0014132678181818172,0.0013347529393939383,0.0012562380606060595,0.0011777231818181806,0.0010992083030303018,0.001020693424242423,0.0009421785454545442,0.0008636636666666654,0.0007851487878787867,0.0007066339090909079,0.0006281190303030292,0.0005496041515151504,0.00047108927272727165,0.00039257439393939285,0.00031405951515151405,0.00023554463636363526,0.00015702975757575646,7.851487878787767e-05,-1.111307226797642e-18
28,0.276148433,0.013806997,-0.007949740484848486,0.276148433,0.26819869251515155,0.26024895203030307,0.2522992115454546,0.24434947106060612,0.23639973057575764,0.22844999009090916,0.22050024960606068,0.2125505091212122,0.20460076863636373,0.19665102815151525,0.18870128766666677,0.1807515471818183,0.17280180669696982,0.16485206621212134,0.15690232572727286,0.14895258524242438,0.1410028447575759,0.13305310427272743,0.12510336378787895,0.11715362330303046,0.10920388281818197,0.10125414233333348,0.09330440184848499,0.0853546613636365,0.077404920878788,0.06945518039393951,0.06150543990909103,0.05355569942424254,0.04560595893939406,0.03765621845454557,0.02970647796969709,0.021756737484848604,0.013806997000000118
29,0.171327544,0.273042325,0.0030822660909090903,0.171327544,0.17440981009090908,0.17749207618181817,0.18057434227272726,0.18365660836363634,0.18673887445454543,0.18982114054545451,0.1929034066363636,0.1959856727272727,0.19906793881818177,0.20215020490909086,0.20523247099999994,0.20831473709090903,0.21139700318181812,0.2144792692727272,0.2175615353636363,0.22064380145454537,0.22372606754545446,0.22680833363636355,0.22989059972727263,0.23297286581818172,0.2360551319090908,0.2391373979999999,0.24221966409090898,0.24530193018181806,0.24838419627272715,0.25146646236363623,0.25454872845454535,0.25763099454545446,0.2607132606363636,0.2637955267272727,0.2668777928181818,0.2699600589090909,0.27304232500000003
30,0.002404288,0.006510977,0.00012444512121212122,0.002404288,0.002528733121212121,0.002653178242424242,0.002777623363636363,0.002902068484848484,0.003026513606060605,0.003150958727272726,0.003275403848484847,0.003399848969696968,0.003524294090909089,0.00364873921212121,0.003773184333333331,0.003897629454545452,0.004022074575757573,0.004146519696969694,0.004270964818181815,0.004395409939393936,0.004519855060606057,0.004644300181818178,0.004768745303030299,0.00489319042424242,0.005017635545454541,0.005142080666666662,0.005266525787878783,0.005390970909090904,0.005515416030303025,0.005639861151515146,0.005764306272727267,0.005888751393939388,0.006013196515151509,0.00613764163636363,0.006262086757575751,0.006386531878787872,0.006510976999999993
31,0.086630771,0.017205293,-0.0021038023636363637,0.086630771,0.08452696863636364,0.08242316627272728,0.08031936390909092,0.07821556154545456,0.0761117591818182,0.07400795681818184,0.07190415445454548,0.06980035209090912,0.06769654972727276,0.0655927473636364,0.06348894500000005,0.06138514263636368,0.059281340272727315,0.05717753790909095,0.05507373554545458,0.05296993318181822,0.05086613081818185,0.048762328454545485,0.04665852609090912,0.04455472372727275,0.04245092136363639,0.04034711900000002,0.038243316636363656,0.03613951427272729,0.034035711909090924,0.03193190954545456,0.029828107181818195,0.027724304818181833,0.02562050245454547,0.023516700090909108,0.021412897727272746,0.019309095363636383,0.01720529300000002
32,0.051220886,0.468340532,0.012639989272727272,0.051220886,0.06386087527272727,0.07650086454545454,0.08914085381818182,0.1017808430909091,0.11442083236363637,0.12706082163636365,0.13970081090909092,0.1523408001818182,0.16498078945454547,0.17762077872727275,0.19026076800000002,0.2029007572727273,0.21554074654545458,0.22818073581818185,0.24082072509090913,0.2534607143636364,0.2661007036363636,0.27874069290909087,0.2913806821818181,0.30402067145454537,0.3166606607272726,0.32930064999999986,0.3419406392727271,0.35458062854545436,0.3672206178181816,0.37986060709090885,0.3925005963636361,0.40514058563636335,0.4177805749090906,0.43042056418181784,0.4430605534545451,0.45570054272727234,0.4683405319999996
33,0.196073687,0.207708311,0.00035256436363636395,0.196073687,0.19642625136363637,0.19677881572727274,0.1971313800909091,0.19748394445454548,0.19783650881818185,0.19818907318181822,0.1985416375454546,0.19889420190909096,0.19924676627272733,0.1995993306363637,0.19995189500000007,0.20030445936363644,0.20065702372727282,0.20100958809090919,0.20136215245454556,0.20171471681818193,0.2020672811818183,0.20241984554545467,0.20277240990909104,0.2031249742727274,0.20347753863636378,0.20383010300000015,0.20418266736363652,0.2045352317272729,0.20488779609090926,0.20524036045454563,0.205592924818182,0.20594548918181838,0.20629805354545475,0.20665061790909112,0.2070031822727275,0.20735574663636386,0.20770831100000023
34,0.213603401,0.013379715,-0.0060673844242424245,0.213603401,0.20753601657575757,0.20146863215151514,0.19540124772727271,0.1893338633030303,0.18326647887878786,0.17719909445454543,0.171131710030303,0.16506432560606057,0.15899694118181815,0.15292955675757572,0.1468621723333333,0.14079478790909086,0.13472740348484843,0.128660019060606,0.12259263463636358,0.11652525021212115,0.11045786578787872,0.1043904813636363,0.09832309693939387,0.09225571251515144,0.08618832809090901,0.08012094366666658,0.07405355924242416,0.06798617481818173,0.0619187903939393,0.05585140596969687,0.04978402154545444,0.043716637121212015,0.03764925269696959,0.03158186827272716,0.025514483848484735,0.01944709942424231,0.013379714999999886
35,0.002590991,0.0,-7.851487878787878e-05,0.002590991,0.002512476121212121,0.0024339612424242422,0.0023554463636363634,0.0022769314848484845,0.0021984166060606057,0.002119901727272727,0.002041386848484848,0.001962871969696969,0.0018843570909090903,0.0018058422121212114,0.0017273273333333326,0.0016488124545454537,0.0015702975757575749,0.001491782696969696,0.0014132678181818172,0.0013347529393939383,0.0012562380606060595,0.0011777231818181806,0.0010992083030303018,0.001020693424242423,0.0009421785454545442,0.0008636636666666654,0.0007851487878787867,0.0007066339090909079,0.0006281190303030292,0.0005496041515151504,0.00047108927272727165,0.00039257439393939285,0.00031405951515151405,0.00023554463636363526,0.00015702975757575646,7.851487878787767e-05,-1.111307226797642e-18
36,0.276148433,0.013808176,-0.007949704757575757,0.276148433,0.26819872824242424,0.26024902348484846,0.2522993187272727,0.24434961396969693,0.23639990921212117,0.22845020445454542,0.22050049969696967,0.2125507949393939,0.20460109018181816,0.1966513854242424,0.18870168066666665,0.1807519759090909,0.17280227115151514,0.1648525663939394,0.15690286163636363,0.14895315687878788,0.14100345212121213,0.13305374736363637,0.12510404260606062,0.11715433784848486,0.10920463309090911,0.10125492833333335,0.0933052235757576,0.08535551881818185,0.07740581406060609,0.06945610930303034,0.061506404545454585,0.05355669978787883,0.04560699503030308,0.03765729027272732,0.029707585515151565,0.021757880757575808,0.01380817600000005
37,0.171327544,0.273040072,0.003082197818181819,0.171327544,0.1744097418181818,0.17749193963636362,0.18057413745454542,0.18365633527272723,0.18673853309090904,0.18982073090909085,0.19290292872727266,0.19598512654545447,0.19906732436363628,0.2021495221818181,0.2052317199999999,0.2083139178181817,0.2113961156363635,0.21447831345454532,0.21756051127272713,0.22064270909090894,0.22372490690909075,0.22680710472727256,0.22988930254545437,0.23297150036363617,0.23605369818181798,0.2391358959999998,0.2422180938181816,0.2453002916363634,0.24838248945454522,0.251464687272727,0.25454688509090884,0.25762908290909065,0.26071128072727245,0.26379347854545426,0.26687567636363607,0.2699578741818179,0.2730400719999997
38,0.002404288,0.006511363,0.00012445681818181817,0.002404288,0.002528744818181818,0.0026532016363636363,0.0027776584545454544,0.0029021152727272724,0.0030265720909090905,0.0031510289090909086,0.0032754857272727267,0.003399942545454545,0.003524399363636363,0.003648856181818181,0.003773312999999999,0.003897769818181817,0.004022226636363636,0.004146683454545454,0.004271140272727273,0.004395597090909091,0.00452005390909091,0.004644510727272728,0.004768967545454547,0.004893424363636365,0.005017881181818184,0.005142338000000002,0.005266794818181821,0.005391251636363639,0.005515708454545458,0.0056401652727272765,0.005764622090909095,0.0058890789090909135,0.006013535727272732,0.0061379925454545506,0.006262449363636369,0.006386906181818188,0.006511363000000006
39,0.086630771,0.017175511,-0.002104704848484848,0.086630771,0.08452606615151514,0.0824213613030303,0.08031665645454544,0.07821195160606059,0.07610724675757574,0.07400254190909089,0.07189783706060604,0.06979313221212119,0.06768842736363634,0.06558372251515149,0.06347901766666664,0.061374312818181787,0.059269607969696936,0.057164903121212085,0.055060198272727234,0.052955493424242384,0.05085078857575753,0.04874608372727268,0.04664137887878783,0.04453667403030298,0.04243196918181813,0.04032726433333328,0.03822255948484843,0.03611785463636358,0.03401314978787873,0.031908444939393876,0.02980374009090903,0.027699035242424182,0.025594330393939334,0.023489625545454487,0.02138492069696964,0.019280215848484793,0.017175510999999945
40,0.051220886,0.468376852,0.012641089878787879,0.051220886,0.06386197587878788,0.07650306575757576,0.08914415563636365,0.10178524551515153,0.11442633539393941,0.1270674252727273,0.13970851515151517,0.15234960503030304,0.1649906949090909,0.17763178478787878,0.19027287466666665,0.20291396454545452,0.2155550544242424,0.22819614430303026,0.24083723418181813,0.253478324060606,0.26611941393939387,0.27876050381818174,0.2914015936969696,0.3040426835757575,0.31668377345454535,0.3293248633333332,0.3419659532121211,0.35460704309090896,0.3672481329696968,0.3798892228484847,0.39253031272727257,0.40517140260606044,0.4178124924848483,0.4304535823636362,0.44309467224242405,0.4557357621212119,0.4683768519999998
